params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fur
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,1996,8516,3250,7262,0.1958917835671342,0.5061538461538462,0.0538419168273203,0.1931658055425082,fn<0_inferred,391.0,1645.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,1508,7980,1987,7501,0.2559681697612732,0.4353296426774031,0.0514598053592854,0.1083959899749373,fn>=0_inferred,386.0,865.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,3504,16496,5237,14763,0.2217465753424657,0.4792820316975367,0.0526315789473684,0.1521580989330747,all,777.0,2510.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,1763,8272,2645,7390,0.2280204197390811,0.4854442344045369,0.0543978349120433,0.1552224371373307,fn<0,402.0,1284.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,1741,8224,2592,7373,0.215393452039058,0.4729938271604938,0.0508612505086125,0.1490758754863813,fn>=0,375.0,1226.0,10.0,0.7
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,1479,8337,2562,7254,0.2373225152129817,0.5597189695550351,0.0483870967741935,0.172004318100036,fn<0_inferred,351.0,1434.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,1685,8232,2524,7393,0.2112759643916913,0.4734548335974643,0.0481536588664953,0.1451652089407191,fn>=0,356.0,1195.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,1905,8279,2515,7669,0.1910761154855643,0.3872763419483101,0.0474638153605424,0.1176470588235294,fn>=0_inferred,364.0,974.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,1699,8384,2553,7530,0.2113007651559741,0.4751273012142577,0.047675962815405,0.1446803435114503,fn<0,359.0,1213.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,3384,16616,5077,14923,0.2112884160756501,0.4742958440023636,0.0479126181062789,0.1449205584978334,all,715.0,2408.0,10.0,0.8
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,1670,8376,2556,7490,0.1778443113772455,0.4628325508607199,0.0396528704939919,0.1412368672397325,fn>=0,297.0,1183.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,1473,8255,2486,7242,0.1995926680244399,0.5257441673370877,0.0405965202982601,0.158328285887341,fn<0_inferred,294.0,1307.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,1761,8511,2568,7704,0.1669505962521294,0.4287383177570093,0.0381619937694704,0.1293620021149101,fn>=0_inferred,294.0,1101.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,3234,16766,5054,14946,0.1818181818181818,0.4764542936288088,0.039341629867523,0.1436240009543123,all,588.0,2408.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,1564,8390,2498,7456,0.1860613810741688,0.4903923138510808,0.0390289699570815,0.1460071513706793,fn<0,291.0,1225.0,10.0,0.9
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,1509,8621,2573,7557,0.1882041086812458,0.5239020598523125,0.0375810506814873,0.1563623709546456,fn<0,284.0,1348.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,3047,16953,5134,14866,0.1854282901214309,0.5165562913907285,0.0380061886183236,0.1564324898248097,all,565.0,2652.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,1456,8630,2639,7447,0.1936813186813187,0.555134520651762,0.0378675976903451,0.1697566628041714,fn<0_inferred,282.0,1465.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,1591,8323,2495,7419,0.1778755499685732,0.475751503006012,0.0381453026014287,0.1426168448876607,fn>=0_inferred,283.0,1187.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,1538,8332,2561,7309,0.182704811443433,0.5091761030847325,0.0384457518128334,0.156505040806529,fn>=0,281.0,1304.0,10.0,1.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,1100,7471,1327,7244,0.4818181818181818,0.5704596834966089,0.0731639977912755,0.1013251238120733,fn>=0_inferred,530.0,757.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,4267,15733,5217,14783,0.3142723224748066,0.4391412689285029,0.090712304674288,0.1456174918960147,all,1341.0,2291.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,2179,7889,2660,7408,0.3143643873336393,0.4383458646616541,0.0924676025917926,0.1478007352009126,fn<0,685.0,1166.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,3167,8262,3890,7539,0.256078307546574,0.3943444730077121,0.1075739487995755,0.1856693294601791,fn<0_inferred,811.0,1534.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,2088,7844,2557,7375,0.3141762452107279,0.4399687133359405,0.0889491525423728,0.1434217236104028,fn>=0,656.0,1125.0,11.0,0.0
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,4254,15746,5248,14752,0.3222849083215797,0.4506478658536585,0.0929365509761388,0.1501968753969262,all,1371.0,2365.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,2048,7947,2584,7411,0.310546875,0.4535603715170279,0.0858183780866279,0.147477035359255,fn<0,636.0,1172.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,2206,7799,2664,7341,0.3331822302810516,0.4478228228228228,0.1001225991009399,0.1529683292729837,fn>=0,735.0,1193.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,3002,8397,4027,7372,0.2568287808127915,0.4459895703998013,0.1045849158979924,0.2138859116351077,fn<0_inferred,771.0,1796.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,1252,7349,1221,7380,0.4792332268370607,0.466011466011466,0.08130081300813,0.0774255000680364,fn>=0_inferred,600.0,569.0,11.0,0.1
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,1094,7279,1003,7370,0.5127970749542962,0.4685942173479561,0.0761194029850746,0.0645693089710125,fn>=0_inferred,561.0,470.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,2119,7961,2565,7515,0.3251533742331288,0.442495126705653,0.0916833000665336,0.1425700288908428,fn<0,689.0,1135.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,1994,7926,2576,7344,0.2938816449348044,0.453416149068323,0.07979302832244,0.1473631087559929,fn>=0,586.0,1168.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,3019,8608,4138,7489,0.2365021530308049,0.4429676172063799,0.095339831753238,0.2129414498141263,fn<0_inferred,714.0,1833.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,4113,15887,5141,14859,0.3099927060539752,0.4479673215327757,0.0858065818695739,0.1449612891042991,all,1275.0,2303.0,11.0,0.2
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,2662,8363,3733,7292,0.2460555972952667,0.4623627109563354,0.0898244651673066,0.2063852684443381,fn<0_inferred,655.0,1726.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,1558,7417,1481,7494,0.3940949935815148,0.362592842673869,0.0819322124366159,0.0724012403936901,fn>=0_inferred,614.0,537.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,4220,15780,5214,14786,0.3007109004739337,0.4340237821250479,0.0858244285134586,0.1434093789607097,all,1269.0,2263.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,2049,7958,2601,7406,0.2830649097120546,0.4352172241445597,0.0783148798271671,0.1422467956773058,fn<0,580.0,1132.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,2171,7822,2613,7380,0.3173652694610778,0.4328358208955223,0.093360433604336,0.1445921759140884,fn>=0,689.0,1131.0,11.0,0.3
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,2254,8334,3009,7579,0.2395740905057675,0.430375540046527,0.0712495052117693,0.1553875689944804,fn<0_inferred,540.0,1295.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,1967,8145,2624,7488,0.2679206914082359,0.4512195121951219,0.0703792735042735,0.1453652547575199,fn<0,527.0,1184.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,3998,16002,5231,14769,0.2773886943471736,0.4477155419613841,0.0750897149434626,0.1463567054118235,all,1109.0,2342.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,1744,7668,2222,7190,0.3262614678899082,0.4711971197119712,0.0791376912378303,0.1365414710485133,fn>=0_inferred,569.0,1047.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,2031,7857,2607,7281,0.2865583456425406,0.4441887226697353,0.0799340749896992,0.1473844978999618,fn>=0,582.0,1158.0,11.0,0.4
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,1910,8101,2572,7439,0.269109947643979,0.4572317262830482,0.0690953085092082,0.145167263300827,fn>=0,514.0,1176.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,1938,8051,2631,7358,0.2363261093911248,0.4374762447738502,0.0622451753193802,0.1429636070053409,fn<0,458.0,1151.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,3848,16152,5203,14797,0.2525987525987526,0.447241975783202,0.0656889910116915,0.1440688459633481,all,972.0,2327.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,1649,7953,2347,7255,0.2668283808368708,0.4848743076267575,0.0606478290833907,0.1430906576134792,fn>=0_inferred,440.0,1138.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,2199,8199,2856,7542,0.2419281491587085,0.4163165266106443,0.0705383187483426,0.1450176850835467,fn<0_inferred,532.0,1189.0,11.0,0.5
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,1793,8264,2563,7494,0.2409369771332961,0.4689816621147093,0.0576461168935148,0.1454501452081316,fn<0,432.0,1202.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,1220,8011,1693,7538,0.3114754098360656,0.5038393384524513,0.050411249668347,0.1064785919360878,fn>=0_inferred,380.0,853.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,2419,8350,3425,7344,0.2145514675485738,0.4452554744525547,0.0706699346405228,0.1826347305389221,fn<0_inferred,519.0,1525.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,1846,8097,2555,7388,0.2529794149512459,0.4602739726027397,0.0632106118029236,0.1452389773990366,fn>=0,467.0,1176.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,3639,16361,5118,14882,0.2470458917284968,0.4646346228995701,0.0604085472382744,0.1453456390196198,all,899.0,2378.0,11.0,0.6
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,1711,8257,2550,7418,0.2086499123319696,0.4690196078431372,0.0481261795632245,0.1448467966573816,fn<0,357.0,1196.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,1846,8186,2628,7404,0.2367280606717226,0.4638508371385084,0.0590221501890869,0.1489127779135108,fn>=0,437.0,1219.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,3557,16443,5178,14822,0.2232218161371942,0.466396292004635,0.0535690190257725,0.1468710089399744,all,794.0,2415.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,1658,8355,2788,7225,0.2237635705669481,0.5383787661406025,0.0513494809688581,0.1796529024536206,fn<0_inferred,371.0,1501.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,1899,8088,2390,7597,0.2227488151658767,0.3824267782426778,0.0556798736343293,0.1130069238377843,fn>=0_inferred,423.0,914.0,11.0,0.7
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,3442,16558,5304,14696,0.1975595583962812,0.4792609351432881,0.0462710941752857,0.153520956637275,all,680.0,2542.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,1316,8063,1948,7431,0.2446808510638297,0.4897330595482546,0.0433319876194321,0.11831824382984,fn>=0_inferred,322.0,954.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,2126,8495,3356,7265,0.1683913452492944,0.4731823599523242,0.0492773571920165,0.1869334902884049,fn<0_inferred,358.0,1588.0,11.0,0.8
