params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,var_iu
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,1292,18708,5194,14806,0.2770897832817337,0.8201771274547555,0.0241793867351073,0.22771007055805,all,358.0,4260.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,1289,4381,3788,1882,0.2761830876648565,0.7536958817317846,0.1891604675876727,0.6516776991554439,fn<0_inferred,356.0,2855.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,675,9378,2607,7446,0.28,0.8135788262370541,0.0253827558420628,0.2261676263595649,fn>=0,189.0,2121.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,617,9330,2587,7360,0.2739059967585089,0.8268264398917665,0.0229619565217391,0.2292604501607717,fn<0,169.0,2139.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,3,14327,1406,12924,0.6666666666666666,0.9992887624466572,0.0001547508511296,0.0980665875619459,fn>=0_inferred,2.0,1405.0,10.0,0.9
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,814,19186,5212,14788,0.2825552825552825,0.8879508825786646,0.0155531512036786,0.2412175544667987,all,230.0,4628.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,448,9525,2635,7338,0.2857142857142857,0.8785578747628083,0.0174434450804033,0.2430446194225722,fn>=0,128.0,2315.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,812,8082,5011,3883,0.2832512315270936,0.8838555178607065,0.0592325521503991,0.5480079188319723,fn<0_inferred,230.0,4429.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,2,11104,201,10905,0.0,0.9900497512437813,0.0,0.017921469740634,fn>=0_inferred,0.0,199.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,366,9661,2577,7450,0.2786885245901639,0.8975552968568102,0.0136912751677852,0.2394162095021219,fn<0,102.0,2313.0,10.0,1.0
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,2400,7651,2659,7392,0.3670833333333333,0.4287326062429484,0.1191829004329004,0.149000130701869,fn<0,881.0,1140.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,4882,15118,5214,14786,0.3865219172470299,0.4255849635596471,0.127620722304883,0.1467786744278343,all,1887.0,2219.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,2482,7467,2555,7394,0.4053182917002417,0.4223091976516634,0.1360562618339194,0.1445024775679657,fn>=0,1006.0,1079.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,1200,7031,870,7361,0.6266666666666667,0.4850574712643678,0.1021600326042657,0.0600199118190869,fn>=0_inferred,752.0,422.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,3682,8087,4344,7425,0.3082563824008691,0.4136740331491713,0.1528619528619528,0.2222084827500927,fn<0_inferred,1135.0,1797.0,11.0,0.1
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,2263,7709,2662,7310,0.3234644277507733,0.4248685199098422,0.1001367989056087,0.1467116357504216,fn>=0,732.0,1131.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,4376,15624,5265,14735,0.3112431444241316,0.4275403608736942,0.0924329826942653,0.1440732206861239,all,1362.0,2251.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,2183,8130,3134,7179,0.3055428309665597,0.5162731333758774,0.0929098760273018,0.1990159901599016,fn<0_inferred,667.0,1618.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,2113,7915,2603,7425,0.2981542830099384,0.4302727621974644,0.0848484848484848,0.1415034744156664,fn<0,630.0,1120.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,2193,7494,2131,7556,0.3169174646602827,0.2970436414828719,0.0919798835362625,0.0844675740592474,fn>=0_inferred,695.0,633.0,11.0,0.2
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,1023,7207,998,7232,0.509286412512219,0.4969939879759519,0.0720409292035398,0.0688219786318856,fn>=0_inferred,521.0,496.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,2802,8968,4176,7594,0.23197715917202,0.4846743295019157,0.0855938899130892,0.2256913470115968,fn<0_inferred,650.0,2024.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,2073,7922,2554,7441,0.3396044380125422,0.4639780736100234,0.0946109393898669,0.1495834385256248,fn<0,704.0,1185.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,1752,8253,2620,7385,0.2665525114155251,0.5095419847328244,0.0632362897765741,0.1617593602326426,fn>=0,467.0,1335.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,3825,16175,5174,14826,0.3061437908496732,0.4870506378044066,0.0789828679347093,0.1557959814528593,all,1171.0,2520.0,11.0,0.3
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,2663,9271,4744,7190,0.2042808862185505,0.5533305227655987,0.0756606397774687,0.2831409772408585,fn<0_inferred,544.0,2625.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,1836,8047,2610,7273,0.3224400871459695,0.5233716475095785,0.0813969476144644,0.169752702870635,fn>=0,592.0,1366.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,3310,16690,5201,14799,0.2800604229607251,0.5418188809844261,0.0626393675248327,0.1688436189334931,all,927.0,2818.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,1474,8643,2591,7526,0.2272727272727272,0.5604013894249325,0.0445123571618389,0.1679972231863936,fn<0,335.0,1452.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,647,7419,457,7609,0.5919629057187017,0.4223194748358862,0.0503351294519647,0.0260142876398436,fn>=0_inferred,383.0,193.0,11.0,0.4
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,2350,5641,4863,3128,0.2378723404255319,0.6317088217149908,0.1787084398976982,0.5445842935649707,fn<0_inferred,559.0,3072.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,124,11885,377,11632,0.3306451612903225,0.7798408488063661,0.0035247592847317,0.0247370635254522,fn>=0_inferred,41.0,294.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,1249,8766,2636,7379,0.2481985588470776,0.6437784522003035,0.0420111126168857,0.1935888660734656,fn>=0,310.0,1697.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,1225,8760,2604,7381,0.236734693877551,0.640937019969278,0.0392900690963284,0.1905251141552511,fn<0,290.0,1669.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,2474,17526,5240,14760,0.2425222312045271,0.6423664122137405,0.040650406504065,0.1920575145498117,all,600.0,3366.0,11.0,0.5
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,1956,18044,5235,14765,0.2607361963190184,0.7237822349570201,0.0345411445987131,0.2099866991797827,all,510.0,3789.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,921,8970,2562,7329,0.2464712269272529,0.7291178766588603,0.0309728475917587,0.2082497212931995,fn>=0,227.0,1868.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,1035,9074,2673,7436,0.2734299516908212,0.7186681631126075,0.0380580957504034,0.2117037690103592,fn<0,283.0,1921.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,1864,5427,4585,2706,0.2591201716738197,0.6988004362050163,0.1784922394678492,0.5903814262023217,fn<0_inferred,483.0,3204.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,92,12617,650,12059,0.2934782608695652,0.9,0.0022389916245128,0.0463660141079495,fn>=0_inferred,27.0,585.0,11.0,0.6
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,151,14632,1729,13054,0.4569536423841059,0.9525737420474264,0.0052857361728205,0.1125615090213231,fn<0_inferred,69.0,1647.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,927,9107,2639,7395,0.2610571736785329,0.7404319818112921,0.0327248140635564,0.2145602283957395,fn<0,242.0,1954.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,1923,18077,5243,14757,0.2615704628185127,0.729162693114629,0.0340855187368706,0.2114842064501853,all,503.0,3823.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,1772,3445,3514,1703,0.2449209932279909,0.6192373363688105,0.2548443922489724,0.6316400580551524,fn>=0_inferred,434.0,2176.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,996,8970,2604,7362,0.2620481927710843,0.717741935483871,0.0354523227383863,0.2083612040133779,fn>=0,261.0,1869.0,11.0,0.7
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,1564,4509,4150,1923,0.2902813299232736,0.7325301204819277,0.2360894435777431,0.6742071412730095,fn>=0_inferred,454.0,3040.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,13,13914,914,13013,0.6923076923076923,0.9956236323851204,0.0006916160762314,0.0654017536294379,fn<0_inferred,9.0,910.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,814,9268,2584,7498,0.2923832923832923,0.7770897832817337,0.03174179781275,0.2166594734570565,fn<0,238.0,2008.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,1577,18423,5064,14936,0.2935954343690551,0.7800157977883097,0.0309989287627209,0.2144059056614015,all,463.0,3950.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,763,9155,2480,7438,0.2948885976408912,0.7830645161290323,0.0302500672223716,0.2121245221190606,fn>=0,225.0,1942.0,11.0,0.8
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.900000-notes/run_0,0,12114,313,11801,0.0,1.0,0.0,0.0258378735347531,fn>=0_inferred,0.0,313.0,11.0,0.9
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.900000-notes/run_0,1186,6700,4808,3078,0.2672849915682967,0.8192595673876872,0.1029889538661468,0.587910447761194,fn<0_inferred,317.0,3939.0,11.0,0.9
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.900000-notes/run_0,622,9332,2588,7366,0.2797427652733119,0.8268933539412674,0.0236220472440944,0.2293184740677239,fn<0,174.0,2140.0,11.0,0.9
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.900000-notes/run_0,1186,18814,5121,14879,0.2672849915682967,0.8303065807459481,0.0213051952416157,0.2260019134686935,all,317.0,4252.0,11.0,0.9
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-0.900000-notes/run_0,564,9482,2533,7513,0.2535460992907801,0.8337939202526649,0.0190336749633967,0.222737819025522,fn>=0,143.0,2112.0,11.0,0.9
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-1.000000-notes/run_0,894,19106,5124,14876,0.2930648769574944,0.8766588602654176,0.0176122613605808,0.2351093897205066,all,262.0,4492.0,11.0,1.0
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-1.000000-notes/run_0,453,9565,2561,7457,0.2759381898454746,0.8719250292854354,0.0167627732332037,0.2334553058024046,fn<0,125.0,2233.0,11.0,1.0
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-1.000000-notes/run_0,894,7461,4826,3529,0.2930648769574944,0.8690426854537919,0.0742419948994049,0.5621230398069964,fn<0_inferred,262.0,4194.0,11.0,1.0
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-1.000000-notes/run_0,0,11645,298,11347,0.0,1.0,0.0,0.0255903821382567,fn>=0_inferred,0.0,298.0,11.0,1.0
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/11-r_fun-1.000000-notes/run_0,441,9541,2563,7419,0.310657596371882,0.8813889972688256,0.0184661005526351,0.2367676344198721,fn>=0,137.0,2259.0,11.0,1.0
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/12-r_fun-0.100000-notes/run_0,2410,7549,2557,7402,0.4008298755186722,0.4352757137270238,0.1305052688462577,0.1474367465889521,fn>=0,966.0,1113.0,12.0,0.1
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/12-r_fun-0.100000-notes/run_0,2380,7661,2546,7495,0.3672268907563025,0.408483896307934,0.1166110740493662,0.135752512726798,fn<0,874.0,1040.0,12.0,0.1
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/12-r_fun-0.100000-notes/run_0,4002,8301,4783,7520,0.3078460769615192,0.4208655655446373,0.1638297872340425,0.2425009035056017,fn<0_inferred,1232.0,2013.0,12.0,0.1
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/12-r_fun-0.100000-notes/run_0,4790,15210,5103,14897,0.3841336116910229,0.4219086811679404,0.1235148016379136,0.14155161078238,all,1840.0,2153.0,12.0,0.1
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/12-r_fun-0.100000-notes/run_0,788,6909,320,7377,0.7715736040609137,0.4375,0.0824183272332926,0.0202634245187436,fn>=0_inferred,608.0,140.0,12.0,0.1
12-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/12-r_fun-0.200000-notes/run_0,1921,7605,1844,7682,0.4065590838105153,0.3817787418655097,0.1016662327518875,0.0925706771860618,fn>=0_inferred,781.0,704.0,12.0,0.2
