params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,var_iu
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/10-r_fun-0.900000-notes/run_0,157,11479,5141,6495,0.2929936305732484,0.9784088698696752,0.0070823710546574,0.4381914800940849,fn<0_inferred,46.0,5030.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/10-r_fun-0.900000-notes/run_0,78,9975,2607,7446,0.2564102564102564,0.9777522056003068,0.002686005909213,0.2555388471177945,fn>=0,20.0,2549.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/10-r_fun-0.900000-notes/run_0,79,9868,2587,7360,0.3291139240506329,0.9795129493621956,0.0035326086956521,0.2567896230239156,fn<0,26.0,2534.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/10-r_fun-0.900000-notes/run_0,0,8364,53,8311,0.0,1.0,0.0,0.0063366810138689,fn>=0_inferred,0.0,53.0,10.0,0.9
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,128,19872,5212,14788,0.3046875,0.9829240214888718,0.0026372734649715,0.2577999194847021,all,39.0,5123.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,74,9899,2635,7338,0.3108108108108108,0.9806451612903224,0.0031343690378849,0.2610364683301343,fn>=0,23.0,2584.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,128,13403,5209,8322,0.3046875,0.982914186984066,0.0046863734679163,0.3820040289487428,fn<0_inferred,39.0,5120.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,0,6469,3,6466,0.0,1.0,0.0,0.0004637501932292,fn>=0_inferred,0.0,3.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,54,9973,2577,7450,0.2962962962962963,0.985254171517268,0.0021476510067114,0.2545873859420435,fn<0,16.0,2539.0,10.0,1.0
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,2400,7651,2659,7392,0.3691666666666666,0.4306130124106807,0.1198593073593073,0.1496536400470526,fn<0,886.0,1145.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,4889,15111,5214,14786,0.3892411536101452,0.4273110855389336,0.1287028269985121,0.1474422606048573,all,1903.0,2228.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,2489,7460,2555,7394,0.4085978304539976,0.4238747553816047,0.1375439545577495,0.1451742627345844,fn>=0,1017.0,1083.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,1167,6966,815,7318,0.6520994001713796,0.501840490797546,0.1039901612462421,0.0587137525122021,fn>=0_inferred,761.0,409.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,3722,8145,4399,7468,0.3068242880171951,0.4135030688792907,0.1529191215854311,0.2233271945979128,fn<0_inferred,1142.0,1819.0,11.0,0.1
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,2248,7724,2662,7310,0.320729537366548,0.4263711495116454,0.0986320109439124,0.1469445882962195,fn>=0,721.0,1135.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,4348,15652,5265,14735,0.3086476540938362,0.429059829059829,0.0910756701730573,0.1443266036289292,all,1342.0,2259.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,2265,8184,3236,7213,0.2931567328918322,0.5052533992583437,0.0920560099819769,0.1997800586510263,fn<0_inferred,664.0,1635.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,2100,7928,2603,7425,0.2957142857142857,0.431809450633884,0.0836363636363636,0.1417759838546922,fn<0,621.0,1124.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,2083,7468,2029,7522,0.3254920787325972,0.3075406604238541,0.0901356022334485,0.0835565077664702,fn>=0_inferred,678.0,624.0,11.0,0.2
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,855,7133,819,7169,0.5368421052631579,0.5164835164835165,0.0640256660622123,0.0593018365344174,fn>=0_inferred,459.0,423.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,2763,9249,4355,7657,0.2214983713355048,0.5060849598163031,0.0799268643071699,0.2382960320034598,fn<0_inferred,612.0,2204.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,1992,8003,2554,7441,0.3293172690763052,0.4768989819890368,0.088160193522376,0.1521929276521304,fn<0,656.0,1218.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,1626,8379,2620,7385,0.2552275522755227,0.5377862595419848,0.0561949898442789,0.1681584914667621,fn>=0,415.0,1409.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,3618,16382,5174,14826,0.2960199004975124,0.5077309625048319,0.0722379603399433,0.1603589305335123,all,1071.0,2627.0,11.0,0.3
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,2405,9597,4802,7200,0.2,0.5993336109954186,0.0668055555555555,0.2998853808481817,fn<0_inferred,481.0,2878.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,1607,8276,2610,7273,0.3049159925326695,0.5720306513409962,0.0673724735322425,0.180401159980667,fn>=0,490.0,1493.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,2892,17108,5201,14799,0.2693637621023513,0.5937319746202653,0.0526386918035002,0.1805003507131166,all,779.0,3088.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,1285,8832,2591,7526,0.2249027237354085,0.6155924353531455,0.0384002125963327,0.1805932971014492,fn<0,289.0,1595.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,487,7511,399,7599,0.6119096509240246,0.5263157894736842,0.0392156862745098,0.0279589934762348,fn>=0_inferred,298.0,210.0,11.0,0.4
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,1792,6307,4941,3158,0.2522321428571428,0.7287998380894556,0.1431285623812539,0.570952909465673,fn<0_inferred,452.0,3601.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,16,11885,299,11602,0.1875,0.9565217391304348,0.0002585761075676,0.02406394615061,fn>=0_inferred,3.0,286.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,931,9084,2636,7379,0.2577873254564984,0.7378603945371776,0.0325247323485567,0.2141127256715103,fn>=0,240.0,1945.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,877,9108,2604,7381,0.2451539338654504,0.7457757296466974,0.0291288443300365,0.2132191480017567,fn<0,215.0,1942.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,1808,18192,5240,14760,0.2516592920353982,0.741793893129771,0.0308265582655826,0.2136653474054529,all,455.0,3887.0,11.0,0.5
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,718,19282,5235,14765,0.2715877437325905,0.9000955109837632,0.0132069082289197,0.2443729903536977,all,195.0,4712.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,359,9532,2562,7329,0.2506963788300835,0.8950039032006245,0.0122799836266884,0.2405581200167855,fn>=0,90.0,2293.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,359,9750,2673,7436,0.2924791086350975,0.9049756827534604,0.0141204948897256,0.2481025641025641,fn<0,105.0,2419.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,718,8935,5233,4420,0.2715877437325905,0.9000573284922606,0.0441176470588235,0.5271404588696139,fn<0_inferred,195.0,4710.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,0,10347,2,10345,0.0,1.0,0.0,0.0001932927418575,fn>=0_inferred,0.0,2.0,11.0,0.6
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,464,9667,5201,4930,0.3146551724137931,0.9388579119400116,0.0296146044624746,0.5051205130857557,fn<0_inferred,146.0,4883.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,218,9816,2639,7395,0.2889908256880734,0.9412656309208032,0.0085192697768762,0.2530562347188264,fn<0,63.0,2484.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,464,19536,5243,14757,0.3146551724137931,0.9393477016975016,0.0098936098122924,0.2520986895986896,all,146.0,4925.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,0,9869,42,9827,0.0,1.0,0.0,0.004255750329314,fn>=0_inferred,0.0,42.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,246,9720,2604,7362,0.3373983739837398,0.9374039938556068,0.0112741102961151,0.2511316872427983,fn>=0,83.0,2441.0,11.0,0.7
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.800000-notes/run_0,0,9685,21,9664,0.0,1.0,0.0,0.0021683014971605,fn>=0_inferred,0.0,21.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.800000-notes/run_0,289,10026,5043,5272,0.328719723183391,0.9615308348205434,0.018019726858877,0.4836425294234989,fn<0_inferred,95.0,4849.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.800000-notes/run_0,145,9937,2584,7498,0.3103448275862069,0.9613003095975232,0.0060016004267804,0.2499748415014591,fn<0,45.0,2484.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.800000-notes/run_0,289,19711,5064,14936,0.328719723183391,0.9616903633491312,0.0063604713444027,0.247070163867891,all,95.0,4870.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.800000-notes/run_0,144,9774,2480,7438,0.3472222222222222,0.9620967741935484,0.006722237160527,0.2441170452220176,fn>=0,50.0,2386.0,11.0,0.8
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.900000-notes/run_0,0,8731,4,8727,0.0,1.0,0.0,0.0004581376703699,fn>=0_inferred,0.0,4.0,11.0,0.9
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.900000-notes/run_0,214,11055,5117,6152,0.3130841121495327,0.9712722298221614,0.010890767230169,0.4495703301673451,fn<0_inferred,67.0,4970.0,11.0,0.9
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.900000-notes/run_0,126,9828,2588,7366,0.3174603174603174,0.9667697063369396,0.0054303556882975,0.2545787545787545,fn<0,40.0,2502.0,11.0,0.9
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.900000-notes/run_0,214,19786,5121,14879,0.3130841121495327,0.971294669009959,0.0045029907923919,0.2513898716264025,all,67.0,4974.0,11.0,0.9
11-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-0.900000-notes/run_0,88,9958,2533,7513,0.3068181818181818,0.9759178839320964,0.0035937707972847,0.2482426189997991,fn>=0,27.0,2472.0,11.0,0.9
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-1.000000-notes/run_0,185,19815,5124,14876,0.2810810810810811,0.9740437158469946,0.003495563323474,0.2518798889730002,all,52.0,4991.0,11.0,1.0
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-1.000000-notes/run_0,101,9917,2561,7457,0.2673267326732673,0.9711050370948848,0.0036207590183719,0.2507814863365937,fn<0,27.0,2487.0,11.0,1.0
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-1.000000-notes/run_0,185,12044,5089,7140,0.2810810810810811,0.9738651994497936,0.0072829131652661,0.4114911989372301,fn<0_inferred,52.0,4956.0,11.0,1.0
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-1.000000-notes/run_0,0,7771,35,7736,0.0,1.0,0.0,0.0045039248487968,fn>=0_inferred,0.0,35.0,11.0,1.0
11-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/11-r_fun-1.000000-notes/run_0,84,9898,2563,7419,0.2976190476190476,0.9769801014436208,0.003369726378218,0.2529804000808244,fn>=0,25.0,2504.0,11.0,1.0
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/12-r_fun-0.100000-notes/run_0,2414,7545,2557,7402,0.4063794531897265,0.4395776300351975,0.1325317481761686,0.1489728296885354,fn>=0,981.0,1124.0,12.0,0.1
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/12-r_fun-0.100000-notes/run_0,2354,7687,2546,7495,0.3644859813084112,0.4124116260801257,0.11447631754503,0.1365942500325224,fn<0,858.0,1050.0,12.0,0.1
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/12-r_fun-0.100000-notes/run_0,3997,8386,4818,7565,0.3092319239429572,0.4269406392694064,0.1633840052875082,0.2452897686620558,fn<0_inferred,1236.0,2057.0,12.0,0.1
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/12-r_fun-0.100000-notes/run_0,4768,15232,5103,14897,0.3856963087248322,0.426023907505389,0.1234476740283278,0.1427258403361344,all,1839.0,2174.0,12.0,0.1
12-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/12-r_fun-0.100000-notes/run_0,771,6846,285,7332,0.7821011673151751,0.4105263157894737,0.0822422258592471,0.0170902716914986,fn>=0_inferred,603.0,117.0,12.0,0.1
12-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/12-r_fun-0.200000-notes/run_0,2047,7681,2005,7723,0.3800683927699071,0.3670822942643391,0.1007380551599119,0.0958208566592891,fn>=0_inferred,778.0,736.0,12.0,0.2
12-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/12-r_fun-0.200000-notes/run_0,2241,7754,2558,7437,0.3538598839803659,0.4339327599687255,0.1066290170767782,0.1431519215888573,fn<0,793.0,1110.0,12.0,0.2
