params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,dhom
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,2891,17109,5218,14782,0.5226565202352127,0.7355308547336145,0.1022189148964957,0.2243263779297445,all,1511.0,3838.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,1678,8344,2597,7425,0.5131108462455304,0.6854062379668848,0.1159595959595959,0.2133269415148609,fn<0,861.0,1780.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,1213,8765,2621,7357,0.5358615004122012,0.7851964898893552,0.0883512301209732,0.2347974900171135,fn>=0,650.0,2058.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,427,7382,1,7808,1.0,1.0,0.0546875,0.0001354646437279,fn>=0_inferred,427.0,1.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.700000-notes/run_0,2464,9727,5217,6974,0.4399350649350649,0.7354801610120759,0.1554344708918841,0.394469003803845,fn<0_inferred,1084.0,3837.0,10.0,0.7
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,467,7553,1,8019,1.0,1.0,0.0582366878663175,0.0001323977227591,fn>=0_inferred,467.0,1.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,2713,9267,5270,6710,0.4246221894581644,0.7037950664136622,0.1716840536512667,0.4002374015323189,fn<0_inferred,1152.0,3709.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,1346,8569,2561,7354,0.5297176820208024,0.7528309254197579,0.0969540386184389,0.2249970825067102,fn>=0,713.0,1928.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,1834,8251,2710,7375,0.4940021810250818,0.6575645756457564,0.1228474576271186,0.2159738213549872,fn<0,906.0,1782.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.800000-notes/run_0,3180,16820,5271,14729,0.509119496855346,0.703851261620186,0.1099192070065856,0.2205707491082045,all,1619.0,3710.0,10.0,0.8
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,475,7478,18,7935,0.9978947368421052,0.9444444444444444,0.0597353497164461,0.0022733351163412,fn>=0_inferred,474.0,17.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,2575,9472,5163,6884,0.4524271844660194,0.7269029633933759,0.1692330040674026,0.3962204391891892,fn<0_inferred,1165.0,3753.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,1014,8942,2576,7380,0.6153846153846154,0.8486024844720497,0.0845528455284552,0.244464325654216,fn>=0,624.0,2186.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,3050,16950,5181,14819,0.5373770491803279,0.7276587531364601,0.1106012551454214,0.2224188790560472,all,1639.0,3770.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-0.900000-notes/run_0,2036,8008,2605,7439,0.4985265225933202,0.6080614203454895,0.1364430703051485,0.1978021978021978,fn<0,1015.0,1584.0,10.0,0.9
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,1993,8089,2643,7439,0.4601103863522328,0.5928868709799471,0.1232692566205135,0.1937198664853504,fn<0,917.0,1567.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,2389,7529,2642,7276,0.4307241523650063,0.4852384557153671,0.1414238592633315,0.1702749369106123,fn>=0,1029.0,1282.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,858,5991,450,6399,0.5081585081585082,0.0622222222222222,0.0681356461947179,0.0046736771824403,fn>=0_inferred,436.0,28.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,3524,9627,4835,8316,0.4284903518728717,0.583453981385729,0.1815776815776816,0.2930300197361587,fn<0_inferred,1510.0,2821.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/10-r_fun-1.000000-notes/run_0,4382,15618,5285,14715,0.4440894568690096,0.5390728476821192,0.1322460074753652,0.1824177231399667,all,1946.0,2849.0,10.0,1.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,4305,15695,5142,14858,0.281068524970964,0.3980941267989109,0.0814376093686902,0.1304237018158649,all,1210.0,2047.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,1421,10464,1962,9923,0.4996481351161154,0.6376146788990825,0.0715509422553663,0.1195527522935779,fn<0_inferred,710.0,1251.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,1961,7957,2515,7403,0.2519122896481387,0.4166998011928429,0.0667297041739835,0.1317079301244187,fn<0,494.0,1048.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,2344,7738,2627,7455,0.3054607508532423,0.380281690140845,0.0960429242119383,0.1291031274231067,fn>=0,716.0,999.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.000000-notes/run_0,2884,5231,3180,4935,0.1733703190013869,0.250314465408805,0.1013171225937183,0.1521697572165934,fn>=0_inferred,500.0,796.0,11.0,0.0
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,4389,15611,5122,14878,0.3403964456596035,0.4347910972276455,0.1004167226777792,0.1426558196143744,all,1494.0,2227.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,1213,9968,1393,9788,0.5754328112118714,0.6302943287867911,0.0713118103800572,0.0880818619582664,fn<0_inferred,698.0,878.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,2045,7871,2566,7350,0.2953545232273838,0.4384255650818394,0.0821768707482993,0.1429297420912209,fn<0,604.0,1125.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,2344,7740,2556,7528,0.3796928327645051,0.4311424100156494,0.1182252922422954,0.1423772609819121,fn>=0,890.0,1102.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.100000-notes/run_0,3176,5643,3729,5090,0.2506297229219144,0.3617591847680343,0.1563850687622789,0.239057239057239,fn>=0_inferred,796.0,1349.0,11.0,0.1
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,4091,15909,5130,14870,0.3490589098020044,0.480896686159844,0.0960322797579018,0.1550694575397573,all,1428.0,2467.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,1966,8038,2557,7447,0.3911495422177009,0.5318732890105593,0.1032630589499127,0.1691963174919134,fn<0,769.0,1360.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,2125,7871,2573,7423,0.3101176470588235,0.4302370773416246,0.0887781220530782,0.1406428662177614,fn>=0,659.0,1107.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,2190,8816,3425,7581,0.3753424657534246,0.6005839416058394,0.1084289671547289,0.2333257713248638,fn<0_inferred,822.0,2057.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.200000-notes/run_0,1901,7093,1705,7289,0.318779589689637,0.2404692082111437,0.0831389765399917,0.0578034682080924,fn>=0_inferred,606.0,410.0,11.0,0.2
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,1836,6900,1657,7079,0.3425925925925926,0.2715751357875678,0.0888543579601638,0.0652173913043478,fn>=0_inferred,629.0,450.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,4211,15789,5231,14769,0.3730705295654239,0.4953163831007455,0.106371453720631,0.1641015897143581,all,1571.0,2591.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,2124,7904,2646,7382,0.3370998116760829,0.4678760393046107,0.0969926849092387,0.1566295546558704,fn>=0,716.0,1238.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,2375,8889,3574,7690,0.3966315789473684,0.5990486849468383,0.1224967490247074,0.2408594892563842,fn<0_inferred,942.0,2141.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.300000-notes/run_0,2087,7885,2585,7387,0.409678965021562,0.5234042553191489,0.1157438743739,0.1715916296766011,fn<0,855.0,1353.0,11.0,0.3
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,651,8734,269,9116,0.8064516129032258,0.5315985130111525,0.0575910487055726,0.0163727959697733,fn>=0_inferred,525.0,143.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,3577,7038,4995,5620,0.3519709253564439,0.5359359359359359,0.2240213523131672,0.380363739698778,fn<0_inferred,1259.0,2677.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,2210,7850,2609,7451,0.4547511312217194,0.5381372173246455,0.1348812239967789,0.1788535031847133,fn>=0,1005.0,1404.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,4228,15772,5264,14736,0.4219489120151372,0.5357142857142857,0.1210640608034744,0.1787978696424042,all,1784.0,2820.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.400000-notes/run_0,2018,7922,2655,7285,0.386025768087215,0.5333333333333333,0.1069320521619766,0.1787427417318859,fn<0,779.0,1416.0,11.0,0.4
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,2226,7186,2100,7312,0.3876909254267744,0.3509523809523809,0.1180251641137855,0.1025605343723907,fn>=0_inferred,863.0,737.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,3694,16306,5306,14694,0.4271792095289659,0.6012061816811157,0.1073907717435688,0.1956335091377407,all,1578.0,3190.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,1998,7941,2694,7245,0.4389389389389389,0.5838901262063846,0.1210489993098688,0.1980858833900012,fn<0,877.0,1573.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,1696,8365,2612,7449,0.4133254716981132,0.6190658499234303,0.0941065914887904,0.1933054393305439,fn>=0,701.0,1617.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.500000-notes/run_0,1468,9120,3206,7382,0.4870572207084468,0.7651278852152215,0.0968572202655107,0.268969298245614,fn<0_inferred,715.0,2453.0,11.0,0.5
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,1508,8419,2620,7307,0.4668435013262599,0.6931297709923664,0.0963459696181743,0.2157025775032664,fn>=0,704.0,1816.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,3388,16612,5259,14741,0.4601534828807556,0.6522152500475376,0.1057594464418967,0.2064772453647965,all,1559.0,3430.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,2260,7801,2388,7673,0.4358407079646018,0.4660804020100502,0.128372214257787,0.1426740161517754,fn>=0_inferred,985.0,1113.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,1880,8193,2639,7434,0.4547872340425531,0.6115953012504737,0.1150121065375302,0.1969974368363237,fn<0,855.0,1614.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.600000-notes/run_0,1128,8811,2871,7068,0.5088652482269503,0.8070358760013933,0.0812110922467459,0.2629667461128135,fn<0_inferred,574.0,2317.0,11.0,0.6
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,2097,7850,2598,7349,0.503099666189795,0.5989222478829869,0.1435569465233365,0.1982165605095541,fn>=0,1055.0,1556.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,1847,8083,2714,7216,0.4829453167298321,0.6481208548268239,0.1236141906873614,0.2176172213287145,fn<0_inferred,892.0,1759.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,1986,8067,2646,7407,0.4234642497482376,0.5672713529856387,0.1135412447684622,0.1860666914590306,fn<0,841.0,1501.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,2236,7834,2530,7540,0.4490161001788909,0.5130434782608696,0.13315649867374,0.1656880265509318,fn>=0_inferred,1004.0,1298.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.700000-notes/run_0,4083,15917,5244,14756,0.464364437913299,0.5829519450800915,0.1284901057197072,0.1920588050512031,all,1896.0,3057.0,11.0,0.7
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,1356,8593,2560,7389,0.5545722713864307,0.7640625,0.1017729056705914,0.2276271383684394,fn>=0,752.0,1956.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,2243,7808,2632,7419,0.4650022291573785,0.5440729483282675,0.1405849844992586,0.1834016393442623,fn<0,1043.0,1432.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/11-r_fun-0.800000-notes/run_0,2721,7768,4821,5668,0.3664094083057699,0.6423978427712093,0.1758997882851093,0.398686920700309,fn<0_inferred,997.0,3097.0,11.0,0.8
