params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fnr
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.700000-notes/run_0,3525,16475,2593,17407,0.5767375886524823,0.4246047049749325,0.1167920951341414,0.0668285280728376,all,2033.0,1101.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.700000-notes/run_0,1749,8107,1264,8592,0.5809033733562036,0.4200949367088608,0.1182495344506517,0.0654989515233748,fn<0,1016.0,531.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.700000-notes/run_0,1776,8368,1329,8815,0.5726351351351351,0.4288939051918736,0.1153715258082813,0.0681166347992351,fn>=0,1017.0,570.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.700000-notes/run_0,1727,8088,1433,8382,0.5697741748697163,0.4815073272854152,0.117394416607015,0.0853115727002967,fn>=0_inferred,984.0,690.0,10.0,0.7
10-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.700000-notes/run_0,1798,8387,1160,9025,0.5834260289210234,0.3543103448275862,0.1162326869806094,0.0490044115893644,fn<0_inferred,1049.0,411.0,10.0,0.7
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.800000-notes/run_0,1177,7871,577,8471,0.7264231096006797,0.4419410745233968,0.1009325935544799,0.0323974082073434,fn>=0_inferred,855.0,255.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.800000-notes/run_0,1917,9035,1469,9483,0.5800730307772561,0.4520081688223281,0.1172624696825899,0.073491975650249,fn<0_inferred,1112.0,664.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.800000-notes/run_0,1572,8589,1042,9119,0.6316793893129771,0.4443378119001919,0.108893519026209,0.0539061590406333,fn>=0,993.0,463.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.800000-notes/run_0,1522,8317,1004,8835,0.6399474375821288,0.4541832669322709,0.110243350311262,0.0548274618251773,fn<0,974.0,456.0,10.0,0.8
10-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.800000-notes/run_0,3094,16906,2046,17954,0.6357466063348416,0.449169110459433,0.1095577587167205,0.0543593990299302,all,1967.0,919.0,10.0,0.8
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.900000-notes/run_0,1386,8522,710,9198,0.7568542568542569,0.5253521126760563,0.114046531854751,0.0437690682938277,fn>=0_inferred,1049.0,373.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.900000-notes/run_0,1716,8376,854,9238,0.6736596736596736,0.3442622950819672,0.1251353106733059,0.0351002865329512,fn<0_inferred,1156.0,294.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.900000-notes/run_0,1522,8262,791,8993,0.7076215505913273,0.4374209860935524,0.1197598131880351,0.0418784797869765,fn>=0,1077.0,346.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.900000-notes/run_0,3102,16898,1564,18436,0.7108317214700194,0.4264705882352941,0.1196029507485354,0.0394721268789205,all,2205.0,667.0,10.0,0.9
10-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-0.900000-notes/run_0,1580,8636,773,9443,0.7139240506329114,0.4152652005174644,0.1194535634861802,0.037169986104678,fn<0,1128.0,321.0,10.0,0.9
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,1442,8659,583,9518,0.7621359223300971,0.411663807890223,0.1154654339146879,0.0277168264233745,fn<0,1099.0,240.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,1447,8452,595,9304,0.7712508638562543,0.4436974789915966,0.1199484092863284,0.0312352106010411,fn>=0,1116.0,264.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,1173,8470,353,9290,0.8218243819266837,0.4079320113314447,0.103767491926803,0.0170011806375442,fn>=0_inferred,964.0,144.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,1716,8641,825,9532,0.7290209790209791,0.4363636363636363,0.1312421317666806,0.0416618446939011,fn<0_inferred,1251.0,360.0,10.0,1.0
10-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/10-r_fun-1.000000-notes/run_0,2889,17111,1178,18822,0.7667012807199723,0.4278438030560271,0.1176814366167251,0.0294547367190696,all,2215.0,504.0,10.0,1.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.000000-notes/run_0,4383,15617,5314,14686,0.3121149897330595,0.4326307866014302,0.0931499387171455,0.1472113722225779,all,1368.0,2299.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.000000-notes/run_0,1987,7617,2365,7239,0.3482637141419225,0.452431289640592,0.0955933139936455,0.1404752527241696,fn<0_inferred,692.0,1070.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.000000-notes/run_0,2241,7827,2747,7321,0.3083444890673806,0.4357480888241718,0.0943860128397759,0.1529321579149099,fn<0,691.0,1197.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.000000-notes/run_0,2142,7790,2567,7365,0.3160597572362278,0.4292948967666536,0.0919212491513917,0.1414634146341463,fn>=0,677.0,1102.0,11.0,0.0
11-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.000000-notes/run_0,2396,8000,2949,7447,0.2821368948247078,0.4167514411664971,0.0907748086477776,0.153625,fn>=0_inferred,676.0,1229.0,11.0,0.0
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,4247,15753,5130,14870,0.328938073934542,0.4444444444444444,0.0939475453934095,0.144734336316892,all,1397.0,2280.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,2693,8258,3473,7478,0.2844411437059042,0.4451482867837604,0.1024338058304359,0.1872124000968757,fn<0_inferred,766.0,1546.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,2062,7963,2535,7490,0.3181377303588749,0.4453648915187376,0.0875834445927903,0.1417807359035539,fn<0,656.0,1129.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,2185,7790,2595,7380,0.3391304347826087,0.4435452793834297,0.1004065040650406,0.1477535301668806,fn>=0,741.0,1151.0,11.0,0.1
11-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.100000-notes/run_0,1554,7495,1657,7392,0.406048906048906,0.4429692214846107,0.0853625541125541,0.0979319546364242,fn>=0_inferred,631.0,734.0,11.0,0.1
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,4145,15855,4787,15213,0.3413751507840772,0.4297054522665552,0.0930125550516006,0.1297382529170608,all,1415.0,2057.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,2182,7892,2422,7652,0.3611365719523373,0.4244426094137077,0.1029796131730266,0.1302584896097313,fn<0,788.0,1028.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,1963,7963,2365,7561,0.3194090677534386,0.4350951374207188,0.0829255389498743,0.1292226547783498,fn>=0,627.0,1029.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,2408,8112,3009,7511,0.2828073089700996,0.4260551678298438,0.0906670217015044,0.1580374753451676,fn<0_inferred,681.0,1282.0,11.0,0.2
11-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.200000-notes/run_0,1737,7743,1778,7702,0.4225676453655728,0.4358830146231721,0.0952999220981563,0.1000904042360842,fn>=0_inferred,734.0,775.0,11.0,0.2
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,1776,7683,1758,7701,0.4166666666666667,0.4106939704209328,0.0960914166991299,0.0939737081869061,fn>=0_inferred,740.0,722.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,4176,15824,4608,15392,0.3723659003831417,0.4312065972222222,0.1010265072765072,0.1255687563195146,all,1555.0,1987.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,2118,7897,2322,7693,0.3725212464589235,0.4276485788113695,0.1025607695307422,0.1257439534000253,fn>=0,789.0,993.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,2400,8141,2850,7691,0.3395833333333333,0.443859649122807,0.1059680145624756,0.1553863161773737,fn<0_inferred,815.0,1265.0,11.0,0.3
11-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.300000-notes/run_0,2058,7927,2286,7699,0.3722060252672498,0.4348206474190726,0.0994934407065852,0.1253942222782894,fn<0,766.0,994.0,11.0,0.3
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,1735,7675,1638,7772,0.4795389048991354,0.4487179487179487,0.1070509521358723,0.0957654723127035,fn>=0_inferred,832.0,735.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,2355,8235,2509,8081,0.3847133757961783,0.4224790753288162,0.1121148372726147,0.1287188828172434,fn<0_inferred,906.0,1060.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,2125,7869,2106,7888,0.4357647058823529,0.4306742640075973,0.117393509127789,0.1152624221629177,fn>=0,926.0,907.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,4090,15910,4147,15853,0.4249388753056234,0.4328430190499156,0.109632246262537,0.1128221244500314,all,1738.0,1795.0,11.0,0.4
11-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.400000-notes/run_0,1965,8041,2041,7965,0.4132315521628498,0.4350808427241548,0.1019460138104206,0.1104340256187041,fn<0,812.0,888.0,11.0,0.4
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,1899,7946,1651,8194,0.4655081621906266,0.3852210781344639,0.1078838174273859,0.0800402718348854,fn>=0_inferred,884.0,636.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,3846,16154,3647,16353,0.4594383775351014,0.4299424184261036,0.1080535681526325,0.0970657422310263,all,1767.0,1568.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,1874,8020,1832,8062,0.455709711846318,0.4432314410480349,0.1059290498635574,0.1012468827930174,fn<0,854.0,812.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,1972,8134,1815,8291,0.4629817444219067,0.4165289256198347,0.1101194065854541,0.0929432013769363,fn>=0,913.0,756.0,11.0,0.5
11-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.500000-notes/run_0,1947,8208,1996,8159,0.4535182331792501,0.4669338677354709,0.1082240470645912,0.1135477582846003,fn<0_inferred,883.0,932.0,11.0,0.5
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,1760,8290,1532,8518,0.5272727272727272,0.4569190600522193,0.1089457619159427,0.0844390832328106,fn>=0,928.0,700.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,3598,16402,3079,16921,0.519733185102835,0.4387788242936018,0.1105135630281898,0.0823680039019631,all,1870.0,1351.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,2163,8389,1980,8572,0.469717984281091,0.4207070707070707,0.1185254316378908,0.0992966980569793,fn>=0_inferred,1016.0,833.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,1838,8112,1547,8403,0.5125136017410229,0.420814479638009,0.1121028204212781,0.0802514792899408,fn<0,942.0,651.0,11.0,0.6
11-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.600000-notes/run_0,1435,8013,1099,8349,0.5951219512195122,0.4713375796178344,0.1022876991256437,0.0646449519530762,fn<0_inferred,854.0,518.0,11.0,0.6
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,1735,8372,1323,8784,0.5613832853025936,0.4247921390778533,0.1108834244080145,0.0671285236502627,fn>=0,974.0,562.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,1406,8329,925,8810,0.6379800853485064,0.4497297297297297,0.1018161180476731,0.0499459719053908,fn<0_inferred,897.0,416.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,1807,8086,1303,8590,0.5672385168788047,0.3998465080583269,0.119324796274738,0.0644323522137026,fn<0,1025.0,521.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,2136,8129,1701,8564,0.5159176029962547,0.3921222810111699,0.1286781877627276,0.0820519129044162,fn>=0_inferred,1102.0,667.0,11.0,0.7
11-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.700000-notes/run_0,3542,16458,2626,17374,0.5643704121964992,0.4124143183549124,0.1150569816967883,0.0658038643820634,all,1999.0,1083.0,11.0,0.7
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.800000-notes/run_0,1526,8475,1023,8978,0.6277850589777195,0.4447702834799609,0.1067052795722878,0.0536873156342182,fn>=0,958.0,455.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.800000-notes/run_0,1705,8294,1056,8943,0.6545454545454545,0.4422348484848485,0.124790338812479,0.0563057632023149,fn<0,1116.0,467.0,11.0,0.8
11-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/11-r_fun-0.800000-notes/run_0,1780,8719,1301,9198,0.5949438202247191,0.4458109146810146,0.1151337247227658,0.0665213900676683,fn<0_inferred,1059.0,580.0,11.0,0.8
