params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,st_prop
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/1-r_fun-0.250000-notes/run_0,397,9473,2512,7358,1.0,1.0,0.0539548790432182,0.2651747070621767,fn<0,397.0,2512.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/1-r_fun-0.250000-notes/run_0,2349,8239,5041,5547,0.3963388676032354,0.7187066058321762,0.1678384712457184,0.4397378322611967,fn<0_inferred,931.0,3623.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/1-r_fun-0.250000-notes/run_0,495,8917,16,9396,0.9797979797979798,0.375,0.0516177096636866,0.0006728720421666,fn>=0_inferred,485.0,6.0,1.0,0.25
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.000000-notes/run_0,2112,7717,2367,7462,0.3631628787878788,0.4317701732150401,0.102787456445993,0.1324348840222884,fn<0_inferred,767.0,1022.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.000000-notes/run_0,2236,7935,2808,7363,0.3027728085867621,0.4448005698005698,0.0919462175743582,0.157403906742281,fn>=0_inferred,677.0,1249.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.000000-notes/run_0,2130,8026,2620,7536,0.3192488262910798,0.4465648854961832,0.0902335456475583,0.1457762272614004,fn>=0,680.0,1170.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.000000-notes/run_0,2218,7626,2555,7289,0.3444544634806131,0.4309197651663405,0.104815475373851,0.1443745082612116,fn<0,764.0,1101.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.000000-notes/run_0,4348,15652,5175,14825,0.3321067157313707,0.4388405797101449,0.0974030354131534,0.145093278814209,all,1444.0,2271.0,10.0,0.0
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,2243,7853,2672,7424,0.3580026749888542,0.4610778443113772,0.1081627155172413,0.1568827199796256,fn<0,803.0,1232.0,10.0,0.016667
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,4287,15713,5185,14815,0.3396314439001633,0.4540019286403086,0.098278771515356,0.1498122573665118,all,1456.0,2354.0,10.0,0.016667
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,3291,8627,4368,7550,0.2628380431479793,0.4445970695970695,0.114569536423841,0.2251072215138518,fn<0_inferred,865.0,1942.0,10.0,0.016667
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,996,7086,817,7265,0.5933734939759037,0.5042839657282742,0.0813489332415691,0.0581428168219023,fn>=0_inferred,591.0,412.0,10.0,0.016667
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,2044,7860,2513,7391,0.3194716242661448,0.4464783127735774,0.0883506967933973,0.1427480916030534,fn>=0,653.0,1122.0,10.0,0.016667
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,1139,7004,945,7198,0.5496049165935031,0.4571428571428571,0.0869686023895526,0.0616790405482581,fn>=0_inferred,626.0,432.0,10.0,0.033333
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,3111,8746,4261,7596,0.2610093217614915,0.4604552921849331,0.1068983675618746,0.2243311227989938,fn<0_inferred,812.0,1962.0,10.0,0.033333
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,2344,7649,2630,7363,0.348976109215017,0.4197718631178707,0.1110960206437593,0.1443325924957511,fn>=0,818.0,1104.0,10.0,0.033333
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,4250,15750,5206,14794,0.3383529411764706,0.4598540145985401,0.0972015682033256,0.152,all,1438.0,2394.0,10.0,0.033333
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,1906,8101,2576,7431,0.3252885624344176,0.5007763975155279,0.0834342618759251,0.1592396000493766,fn<0,620.0,1290.0,10.0,0.033333
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,1553,7421,1627,7347,0.4443013522215067,0.4695759065765212,0.0939158840342997,0.1029510847594663,fn>=0_inferred,690.0,764.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,2069,8035,2653,7451,0.3180280328661189,0.468149264983038,0.0883102939202791,0.15457373988799,fn<0,658.0,1242.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,4305,15695,5285,14715,0.3335656213704994,0.4571428571428571,0.0975874957526333,0.15393437400446,all,1436.0,2416.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,2752,8274,3658,7368,0.2710755813953488,0.4516129032258064,0.1012486427795874,0.1996615905245347,fn<0_inferred,746.0,1652.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,2236,7660,2632,7264,0.3479427549194991,0.446048632218845,0.1071035242290748,0.1532637075718015,fn>=0,778.0,1174.0,10.0,0.05
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,1421,7105,1301,7225,0.4475721323011963,0.3966179861644888,0.0880276816608996,0.072624912033779,fn>=0_inferred,636.0,516.0,10.0,0.066667
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,2852,8622,3796,7678,0.3127629733520337,0.4836670179135932,0.1161760875227923,0.2129436325678496,fn<0_inferred,892.0,1836.0,10.0,0.066667
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,2160,7869,2559,7470,0.3342592592592592,0.4380617428683079,0.0966532797858099,0.1424577455839369,fn>=0,722.0,1121.0,10.0,0.066667
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,2113,7858,2538,7433,0.3814481779460483,0.4850275807722616,0.1084353558455536,0.1566556375668109,fn<0,806.0,1231.0,10.0,0.066667
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,4273,15727,5097,14903,0.3575941961151416,0.4614479105356092,0.1025296920083204,0.1495517263305144,all,1528.0,2352.0,10.0,0.066667
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,2361,7632,2641,7352,0.3773824650571791,0.4433926542976145,0.1211915125136017,0.1534329140461215,fn>=0,891.0,1171.0,10.0,0.083333
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,3958,16042,5274,14726,0.3451237998989389,0.5085324232081911,0.092761102811354,0.167186136391971,all,1366.0,2682.0,10.0,0.083333
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,830,6628,366,7092,0.7301204819277108,0.3879781420765027,0.0854483925549915,0.0214242607121303,fn>=0_inferred,606.0,142.0,10.0,0.083333
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,3128,9414,4908,7634,0.2429667519181585,0.5175224123879381,0.0995546240503012,0.2698109199065222,fn<0_inferred,760.0,2540.0,10.0,0.083333
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,1597,8410,2633,7374,0.2974326862867877,0.5738701101405241,0.0644155139679956,0.179667063020214,fn<0,475.0,1511.0,10.0,0.083333
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,2155,7762,2578,7339,0.3062645011600928,0.4200930954228083,0.0899305082436299,0.1395258953877866,fn>=0,660.0,1083.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,1869,8214,2616,7467,0.3568753344034243,0.540519877675841,0.0893263693585107,0.172145118091064,fn<0,667.0,1414.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,4024,15976,5194,14806,0.3297713717693837,0.480747015787447,0.0896258273672835,0.1562969454181272,all,1327.0,2497.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,3082,9053,4277,7858,0.2735236859182349,0.4765022211830722,0.1072792059048103,0.2251187451673478,fn<0_inferred,843.0,2038.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,942,6923,917,6948,0.5138004246284501,0.5005452562704471,0.0696603339090385,0.0663007366748519,fn>=0_inferred,484.0,459.0,10.0,0.1
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,2959,8872,4326,7505,0.2423115917539709,0.4817383263985206,0.0955363091272485,0.2348963029756537,fn<0_inferred,717.0,2084.0,10.0,0.116667
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,2381,7527,2560,7348,0.369172616547669,0.41328125,0.1196243875884594,0.140560648332669,fn>=0,879.0,1058.0,10.0,0.116667
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,1620,8472,2636,7456,0.3080246913580247,0.5747344461305007,0.066925965665236,0.1788243626062323,fn<0,499.0,1515.0,10.0,0.116667
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,1042,7127,870,7299,0.6343570057581573,0.5620689655172414,0.0905603507329771,0.0686123193489546,fn>=0_inferred,661.0,489.0,10.0,0.116667
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,4001,15999,5196,14804,0.3444138965258685,0.4951886066204773,0.0930829505539043,0.160822551409463,all,1378.0,2573.0,10.0,0.116667
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,1044,7716,1704,7056,0.4406130268199233,0.6572769953051644,0.0651927437641723,0.1451529289787454,fn>=0_inferred,460.0,1120.0,10.0,0.133333
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,2387,7552,2609,7330,0.3368244658567239,0.3932541203526255,0.1096862210095497,0.1358580508474576,fn>=0,804.0,1026.0,10.0,0.133333
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,1488,8573,2582,7479,0.3541666666666667,0.6278079008520526,0.0704639657708249,0.1890820016330339,fn<0,527.0,1621.0,10.0,0.133333
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,3875,16125,5191,14809,0.3434838709677419,0.5099210171450588,0.0898777770274832,0.1641550387596899,all,1331.0,2647.0,10.0,0.133333
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,2831,8409,3487,7753,0.3076651359943483,0.4379122454832234,0.1123436089255772,0.181591152336782,fn<0_inferred,871.0,1527.0,10.0,0.133333
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,2491,7580,2649,7422,0.3729425933360096,0.4103435258588147,0.1251684182161142,0.1434036939313984,fn>=0,929.0,1087.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,957,6802,435,7324,0.7189132706374086,0.3816091954022989,0.0939377389404697,0.0244045868862099,fn>=0_inferred,688.0,166.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,2351,9890,4770,7471,0.2513823904721395,0.6310272536687631,0.0791058760540757,0.3043478260869565,fn<0_inferred,591.0,3010.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,817,9112,2556,7373,0.4283965728274174,0.8172926447574335,0.047470500474705,0.2292581211589113,fn<0,350.0,2089.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,3308,16692,5205,14795,0.3866384522370012,0.6101825168107589,0.0864481243663399,0.1902707884016295,all,1279.0,3176.0,10.0,0.15
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,2572,7316,2562,7326,0.3798600311041991,0.37743950039032,0.1333606333606333,0.1321760524876982,fn>=0,977.0,967.0,10.0,0.166667
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,863,9249,2685,7427,0.3858632676709154,0.8026070763500931,0.0448364077016291,0.2329981619634555,fn<0,333.0,2155.0,10.0,0.166667
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,3435,16565,5247,14753,0.3813682678311499,0.5950066704783686,0.0887954992204975,0.188469664956233,all,1310.0,3122.0,10.0,0.166667
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,2297,9795,4252,7840,0.2451023073574227,0.5921919096895578,0.0718112244897959,0.257069933639612,fn<0_inferred,563.0,2518.0,10.0,0.166667
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,1138,6770,995,6913,0.656414762741652,0.607035175879397,0.1080572833791407,0.0892171344165435,fn>=0_inferred,747.0,604.0,10.0,0.166667
10-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/10-r_fun-0.183333-notes/run_0,2523,7429,2609,7343,0.3816884661117717,0.4020697585281717,0.1311453084570339,0.1412033921119935,fn>=0,963.0,1049.0,10.0,0.183333
