params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,st_prop
30-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.116667-notes/run_0,2212,8929,3878,7263,0.2310126582278481,0.5613718411552346,0.0703566019551149,0.2438122970097435,fn<0_inferred,511.0,2177.0,30.0,0.116667
30-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.133333-notes/run_0,2161,9235,4565,6831,0.2258213789912077,0.6335158817086528,0.071439027960767,0.3131564699512723,fn<0_inferred,488.0,2892.0,30.0,0.133333
30-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.133333-notes/run_0,3345,16655,5209,14791,0.3569506726457399,0.587060856210405,0.0807247650598336,0.1836085259681777,all,1194.0,3058.0,30.0,0.133333
30-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.133333-notes/run_0,1184,7420,644,7960,0.5962837837837838,0.2577639751552795,0.0886934673366834,0.0223719676549865,fn>=0_inferred,706.0,166.0,30.0,0.133333
30-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.133333-notes/run_0,954,9014,2572,7396,0.3511530398322851,0.7593312597200622,0.0452947539210384,0.2166629687153317,fn<0,335.0,1953.0,30.0,0.133333
30-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.133333-notes/run_0,2391,7641,2637,7395,0.3592639063153492,0.4190367842244975,0.1161595672751859,0.1446145792435545,fn>=0,859.0,1105.0,30.0,0.133333
30-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.150000-notes/run_0,1535,8235,2219,7551,0.3218241042345277,0.5308697611536728,0.065421798437293,0.1430479659987856,fn>=0_inferred,494.0,1178.0,30.0,0.15
30-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.150000-notes/run_0,3637,16363,5219,14781,0.3519384107781138,0.5483809158842691,0.0865976591570259,0.1749068019311862,all,1280.0,2862.0,30.0,0.15
30-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.150000-notes/run_0,2102,8128,3000,7230,0.373929590865842,0.5613333333333334,0.1087136929460581,0.2071850393700787,fn<0_inferred,786.0,1684.0,30.0,0.15
30-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.150000-notes/run_0,2313,7724,2656,7381,0.3329009943795936,0.4190512048192771,0.1043219076005961,0.1440963231486276,fn>=0,770.0,1113.0,30.0,0.15
30-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.150000-notes/run_0,1324,8639,2563,7400,0.3851963746223565,0.6824034334763949,0.0689189189189189,0.2024539877300613,fn<0,510.0,1749.0,30.0,0.15
30-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.166667-notes/run_0,1126,7222,855,7493,0.6074600355239786,0.4830409356725146,0.0912851995195515,0.0571863749653835,fn>=0_inferred,684.0,413.0,30.0,0.166667
30-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.166667-notes/run_0,2424,7582,2572,7434,0.3646864686468646,0.401244167962675,0.1189131019639494,0.1361118438406753,fn>=0,884.0,1032.0,30.0,0.166667
30-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.166667-notes/run_0,954,9040,2543,7451,0.3983228511530398,0.7742823436885569,0.0509998657898268,0.2178097345132743,fn<0,380.0,1969.0,30.0,0.166667
30-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.166667-notes/run_0,2252,9400,4260,7392,0.2575488454706927,0.6075117370892019,0.0784632034632034,0.2753191489361702,fn<0_inferred,580.0,2588.0,30.0,0.166667
30-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.166667-notes/run_0,3378,16622,5115,14885,0.374185908821788,0.5867057673509286,0.0849177023849512,0.1805438575382023,all,1264.0,3001.0,30.0,0.166667
30-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.183333-notes/run_0,2782,17218,5227,14773,0.4266714593817398,0.6948536445379759,0.0803492858593379,0.210942037402718,all,1187.0,3632.0,30.0,0.183333
30-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.183333-notes/run_0,240,9735,2559,7416,0.9958333333333332,0.9996092223524814,0.03222761596548,0.2627632254750899,fn<0,239.0,2558.0,30.0,0.183333
30-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.183333-notes/run_0,2542,7483,2668,7357,0.3729346970889063,0.4025487256371814,0.128856871007204,0.1435253240678872,fn>=0,948.0,1074.0,30.0,0.183333
30-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.183333-notes/run_0,1534,9681,4428,6787,0.2431551499348109,0.7378048780487805,0.0549580079563872,0.3374651378989773,fn<0_inferred,373.0,3267.0,30.0,0.183333
30-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.183333-notes/run_0,1248,7537,799,7986,0.6522435897435898,0.4568210262828536,0.1019283746556473,0.0484277564017513,fn>=0_inferred,814.0,365.0,30.0,0.183333
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.200000-notes/run_0,1946,10071,4903,7114,0.263103802672148,0.7075260044870487,0.071970761877987,0.3444543739449905,fn<0_inferred,512.0,3469.0,30.0,0.2
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.200000-notes/run_0,997,6986,369,7614,0.7392176529588766,0.2953929539295393,0.0967953769372209,0.0156026338391067,fn>=0_inferred,737.0,109.0,30.0,0.2
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.200000-notes/run_0,2603,7531,2690,7444,0.3953131002689204,0.4148698884758364,0.1382321332616872,0.1481874917009693,fn>=0,1029.0,1116.0,30.0,0.2
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.200000-notes/run_0,2943,17057,5272,14728,0.4243968739381583,0.678679817905918,0.084804454101032,0.2097672509820015,all,1249.0,3578.0,30.0,0.2
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.200000-notes/run_0,340,9526,2582,7284,0.6470588235294118,0.9535243996901628,0.0302031850631521,0.2584505563720344,fn<0,220.0,2462.0,30.0,0.2
30-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.216667-notes/run_0,902,7067,334,7635,0.7782705099778271,0.4011976047904191,0.0919449901768172,0.01896136974671,fn>=0_inferred,702.0,134.0,30.0,0.216667
30-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.216667-notes/run_0,1918,10113,4901,7130,0.3143899895724713,0.7316874107325035,0.0845722300140252,0.3545930979926827,fn<0_inferred,603.0,3586.0,30.0,0.216667
30-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.216667-notes/run_0,2548,7396,2578,7366,0.4054160125588697,0.4123351435221101,0.140238935650285,0.1437263385613845,fn>=0,1033.0,1063.0,30.0,0.216667
30-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.216667-notes/run_0,272,9784,2657,7399,1.0,1.0,0.0367617245573726,0.2715658217497956,fn<0,272.0,2657.0,30.0,0.216667
30-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.216667-notes/run_0,2820,17180,5235,14765,0.4627659574468085,0.7106017191977078,0.0883846935320013,0.2165308498253783,all,1305.0,3720.0,30.0,0.216667
30-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.233333-notes/run_0,2699,17301,5283,14717,0.419414597999259,0.7033882263865228,0.0769178501053203,0.2147852725275995,all,1132.0,3716.0,30.0,0.233333
30-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.233333-notes/run_0,256,9775,2665,7366,0.95703125,0.9958724202626642,0.0332609285908227,0.2715089514066496,fn<0,245.0,2654.0,30.0,0.233333
30-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.233333-notes/run_0,1475,7742,1354,7863,0.5735593220338983,0.5354505169867061,0.1075925219381915,0.093645052957892,fn>=0_inferred,846.0,725.0,30.0,0.233333
30-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.233333-notes/run_0,1224,9559,3929,6854,0.2336601307189542,0.7612624077373378,0.0417274584184417,0.3128988387906685,fn<0_inferred,286.0,2991.0,30.0,0.233333
30-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.233333-notes/run_0,2443,7526,2618,7351,0.3630781825624232,0.4056531703590527,0.120663855257788,0.1411108158384268,fn>=0,887.0,1062.0,30.0,0.233333
30-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.250000-notes/run_0,292,9714,2634,7372,1.0,1.0,0.0396093326098752,0.2711550339715874,fn<0,292.0,2634.0,30.0,0.25
30-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.250000-notes/run_0,2563,7431,2602,7392,0.3913382754584471,0.4004611837048424,0.1356872294372294,0.1402233885076033,fn>=0,1003.0,1042.0,30.0,0.25
30-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.250000-notes/run_0,1635,9282,4633,6284,0.2703363914373088,0.742499460392834,0.070337364735837,0.3706097823744883,fn<0_inferred,442.0,3440.0,30.0,0.25
30-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.250000-notes/run_0,1220,7863,603,8480,0.6991803278688524,0.3913764510779436,0.1005896226415094,0.0300139895714104,fn>=0_inferred,853.0,236.0,30.0,0.25
30-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/30-r_fun-0.250000-notes/run_0,2855,17145,5236,14764,0.4535901926444833,0.7020626432391138,0.0877133568138715,0.2144065325167687,all,1295.0,3676.0,30.0,0.25
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.000000-notes/run_0,2176,7753,2593,7336,0.3198529411764705,0.4292325491708446,0.0948745910577971,0.1435573326454275,fn>=0,696.0,1113.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.000000-notes/run_0,4356,15644,5169,14831,0.3324150596877869,0.4374153608047978,0.0976333355808778,0.1445282536435694,all,1448.0,2261.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.000000-notes/run_0,2795,8330,3637,7488,0.2912343470483005,0.4553203189441848,0.1087072649572649,0.1987995198079231,fn<0_inferred,814.0,1656.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.000000-notes/run_0,1561,7314,1532,7343,0.4061499039077514,0.3949086161879895,0.0863407326705706,0.0827180749248017,fn>=0_inferred,634.0,605.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.000000-notes/run_0,2180,7891,2576,7495,0.344954128440367,0.4456521739130434,0.1003335557038025,0.1454821949055886,fn<0,752.0,1148.0,31.0,0.0
31-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.016667-notes/run_0,1893,7656,1803,7746,0.3000528262017961,0.2651136993899057,0.0733281693777433,0.0624346917450365,fn>=0_inferred,568.0,478.0,31.0,0.016667
31-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.016667-notes/run_0,4197,15803,5240,14760,0.2942578031927567,0.4347328244274809,0.0836720867208672,0.1441498449661456,all,1235.0,2278.0,31.0,0.016667
31-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.016667-notes/run_0,2099,7926,2666,7359,0.3010957598856598,0.4497374343585896,0.0858812338632966,0.1512742871561948,fn<0,632.0,1199.0,31.0,0.016667
31-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.016667-notes/run_0,2098,7877,2574,7401,0.2874165872259294,0.4191919191919191,0.0814754762869882,0.1369810841690999,fn>=0,603.0,1079.0,31.0,0.016667
31-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.016667-notes/run_0,2304,8147,3437,7014,0.2894965277777778,0.523712540005819,0.0950955232392358,0.2209402233951147,fn<0_inferred,667.0,1800.0,31.0,0.016667
31-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.033333-notes/run_0,2204,7872,2591,7485,0.3470961887477314,0.4446159783867233,0.1022044088176352,0.1463414634146341,fn>=0,765.0,1152.0,31.0,0.033333
31-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.033333-notes/run_0,1837,7749,2509,7077,0.3505715841045182,0.5245117576723795,0.0909990108803165,0.1698283649503161,fn>=0_inferred,644.0,1316.0,31.0,0.033333
31-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.033333-notes/run_0,1952,7972,2532,7392,0.3268442622950819,0.481042654028436,0.0863095238095238,0.152784746613146,fn<0,638.0,1218.0,31.0,0.033333
31-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.033333-notes/run_0,4156,15844,5123,14877,0.3375842155919153,0.462619558852235,0.0943066478456678,0.1495834385256248,all,1403.0,2370.0,31.0,0.033333
31-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.033333-notes/run_0,2319,8095,2614,7800,0.3272962483829236,0.4032134659525631,0.0973076923076923,0.1302038295243977,fn<0_inferred,759.0,1054.0,31.0,0.033333
31-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.050000-notes/run_0,2016,8058,2684,7390,0.3501984126984127,0.5119225037257824,0.0955345060893098,0.1705137751303052,fn<0_inferred,706.0,1374.0,31.0,0.05
31-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/31-r_fun-0.050000-notes/run_0,4099,15901,5280,14720,0.3266650402537204,0.4772727272727273,0.0909646739130434,0.158480598704484,all,1339.0,2520.0,31.0,0.05
